Player,Rk,Date,Comp,Round,Venue,Squad,Opponent,Start,Minute,Score,Goalkeeper,Assist,Notes,Opp_clean,Squad_clean,Venue_match,Result,Minutes,Gls,Opponent_Elo,Elo_Source,Competition_Stage,Is_Away,Difficulty_Score,xg,xg_source,goal_id,Weighted_Goal
Lionel Messi,192,2021-02-24,La Liga,Matchweek 1,Home,Barcelona,Elche,Y*,68,1-0,Édgar Badía,Frenkie de Jong,,Elche,Barcelona,Home,W 3–0,90,2,1569.47766113,club,Group,FALSE,0.7638429838156263,0.5756189227104187,understat,Lionel_Messi-1547,0.7638429838156263
Lionel Messi,191,2021-02-27,La Liga,Matchweek 25,Away,Barcelona,Sevilla,Y*,85,1-0,Yassine Bounou,,,Sevilla,Barcelona,Away,W 2–0,90,1,1854.90490723,club,Group,TRUE,-1.0605544626410874,0.7300127148628235,understat,Lionel_Messi-1548,-1.0605544626410874
Lionel Messi,190,2021-03-10,Champions Lg,Round of 16,Away,Barcelona,PSG,Y*,37,0-1,Keylor Navas,Pedri,,PSG,Barcelona,Away,D 1–1,90,1,1876.45336914,club,Knockout,TRUE,-0.880497342530066,NA,missing,Lionel_Messi-1549,-0.880497342530066
Lionel Messi,189,2021-03-15,La Liga,Matchweek 27,Home,Barcelona,Huesca,Y*,13,0-0,Álvaro Fernández,Sergio Busquets,,Huesca,Barcelona,Home,W 4–1,90,2,1591.75085449,club,Group,FALSE,0.7730340743600119,0.041483499109745026,understat,Lionel_Messi-1550,0.7730340743600119
Lionel Messi,188,2021-03-15,La Liga,Matchweek 27,Home,Barcelona,Huesca,Y*,90,3-1,Álvaro Fernández,Francisco Trincão,,Huesca,Barcelona,Home,W 4–1,90,2,1591.75085449,club,Group,FALSE,0.7730340743600119,0.029602501541376114,understat,Lionel_Messi-1551,0.7730340743600119
Lionel Messi,187,2021-03-21,La Liga,Matchweek 28,Away,Barcelona,Real Sociedad,Y*,56,3-0,Álex Remiro,Sergio Busquets,,Real Sociedad,Barcelona,Away,W 6–1,90,2,1762.04370117,club,Group,TRUE,-1.0988738782346807,0.522255003452301,understat,Lionel_Messi-1552,-1.0988738782346807
Lionel Messi,186,2021-03-21,La Liga,Matchweek 28,Away,Barcelona,Real Sociedad,Y*,89,5-1,Álex Remiro,Jordi Alba,,Real Sociedad,Barcelona,Away,W 6–1,90,2,1762.04370117,club,Group,TRUE,-1.0988738782346807,0.5142524838447571,understat,Lionel_Messi-1553,-1.0988738782346807
Lionel Messi,185,2021-04-17,Copa del Rey,Final,Neutral,Barcelona,Athletic Club,Y*,68,2-0,Unai Simón,Frenkie de Jong,,Athletic Club,Barcelona,Neutral,W 4–0,90,2,1721.74353027,club,Final,FALSE,1.7638249978059597,NA,missing,Lionel_Messi-1554,1.7638249978059597
Lionel Messi,184,2021-04-17,Copa del Rey,Final,Neutral,Barcelona,Athletic Club,Y*,72,3-0,Unai Simón,Jordi Alba,,Athletic Club,Barcelona,Neutral,W 4–0,90,2,1721.74353027,club,Final,FALSE,1.7638249978059597,NA,missing,Lionel_Messi-1555,1.7638249978059597
Lionel Messi,182,2021-04-22,La Liga,Matchweek 31,Home,Barcelona,Getafe,Y*,33,2-1,David Soria,,,Getafe,Barcelona,Home,W 5–2,90,2,1673.37219238,club,Group,FALSE,0.8067153294353677,0.22999116778373718,understat,Lionel_Messi-1556,0.8067153294353677
Lionel Messi,183,2021-04-22,La Liga,Matchweek 31,Home,Barcelona,Getafe,Y*,8,0-0,David Soria,Sergio Busquets,,Getafe,Barcelona,Home,W 5–2,90,2,1673.37219238,club,Group,FALSE,0.8067153294353677,0.46543166041374207,understat,Lionel_Messi-1557,0.8067153294353677
Lionel Messi,181,2021-04-29,La Liga,Matchweek 33,Home,Barcelona,Granada,Y*,23,0-0,Aarón Escandell,Antoine Griezmann,,Granada,Barcelona,Home,L 1–2,90,1,1698.84301758,club,Group,FALSE,0.8172259309853839,0.2907295227050781,understat,Lionel_Messi-1558,0.8172259309853839
Lionel Messi,180,2021-05-02,La Liga,Matchweek 34,Away,Barcelona,Valencia,Y*,57,0-1,Jasper Cillessen,,,Valencia,Barcelona,Away,W 3–2,90,2,1692.43884277,club,Group,TRUE,-1.1275965021325387,0.916252613067627,understat,Lionel_Messi-1559,-1.1275965021325387
Lionel Messi,179,2021-05-02,La Liga,Matchweek 34,Away,Barcelona,Valencia,Y*,69,2-1,Jasper Cillessen,,,Valencia,Barcelona,Away,W 3–2,90,2,1692.43884277,club,Group,TRUE,-1.1275965021325387,0.05077880620956421,understat,Lionel_Messi-1560,-1.1275965021325387
Lionel Messi,178,2021-05-11,La Liga,Matchweek 36,Away,Barcelona,Levante,Y*,25,0-0,Aitor Fernández,,,Levante,Barcelona,Away,D 3–3,90,1,1668.91101074,club,Group,TRUE,-1.137305322552029,0.07627198100090027,understat,Lionel_Messi-1561,-1.137305322552029
Lionel Messi,177,2021-05-16,La Liga,Matchweek 37,Home,Barcelona,Celta Vigo,Y*,28,0-0,Iván Villar,Sergio Busquets,,Celta Vigo,Barcelona,Home,L 1–2,90,1,1716.31726074,club,Group,FALSE,0.8244367223830196,0.3019910752773285,understat,Lionel_Messi-1562,0.8244367223830196
Lionel Messi,176,2021-06-03,WCQ,WCQ — CONMEBOL (M),Home,Argentina,Chile,Y*,24,0-0,Claudio Bravo,,Penalty kick,Chile,Argentina,Home,D 1–1,90,1,1829,national,Other,FALSE,0.9925032903685254,NA,missing,Lionel_Messi-1563,0.9925032903685254
Lionel Messi,175,2021-06-14,Copa América,Group stage,Neutral,Argentina,Chile,Y*,33,0-0,Claudio Bravo,,,Chile,Argentina,Neutral,D 1–1,90,1,1826,national,Group,FALSE,1.0458375442865393,NA,missing,Lionel_Messi-1564,1.0458375442865393
Lionel Messi,174,2021-06-28,Copa América,Group stage,Neutral,Argentina,Bolivia,Y*,30,1-0,Carlos Lampe,,Penalty kick,Bolivia,Argentina,Neutral,W 4–1,90,2,1580,national,Group,FALSE,0.9443250113787359,NA,missing,Lionel_Messi-1565,0.9443250113787359
Lionel Messi,173,2021-06-28,Copa América,Group stage,Neutral,Argentina,Bolivia,Y*,42,2-0,Carlos Lampe,Sergio Agüero,,Bolivia,Argentina,Neutral,W 4–1,90,2,1580,national,Group,FALSE,0.9443250113787359,NA,missing,Lionel_Messi-1566,0.9443250113787359
Lionel Messi,172,2021-07-03,Copa América,Quarter-finals,Neutral,Argentina,Ecuador,Y*,90+3,2-0,Hernán Galíndez,,,Ecuador,Argentina,Neutral,W 3–0,90,1,1782,national,Knockout,FALSE,1.198845922947582,NA,missing,Lionel_Messi-1567,1.198845922947582
Lionel Messi,171,2021-09-09,WCQ,WCQ — CONMEBOL (M),Home,Argentina,Bolivia,Y*,14,0-0,Carlos Lampe,Leandro Paredes,,Bolivia,Argentina,Home,W 3–0,90,3,1586,national,Other,FALSE,0.89222871517911,NA,missing,Lionel_Messi-1568,0.89222871517911
Lionel Messi,170,2021-09-09,WCQ,WCQ — CONMEBOL (M),Home,Argentina,Bolivia,Y*,64,1-0,Carlos Lampe,,,Bolivia,Argentina,Home,W 3–0,90,3,1586,national,Other,FALSE,0.89222871517911,NA,missing,Lionel_Messi-1569,0.89222871517911
Lionel Messi,169,2021-09-09,WCQ,WCQ — CONMEBOL (M),Home,Argentina,Bolivia,Y*,88,2-0,Carlos Lampe,,,Bolivia,Argentina,Home,W 3–0,90,3,1586,national,Other,FALSE,0.89222871517911,NA,missing,Lionel_Messi-1570,0.89222871517911
Lionel Messi,168,2021-09-28,Champions Lg,Group stage,Home,PSG,Manchester City,Y,74,1-0,Ederson Moraes,Kylian Mbappé,,Manchester City,PSG,Home,W 2–0,90,1,1812.7101919840484,league_avg,Group,FALSE,0.8642135134602192,NA,missing,Lionel_Messi-1571,0.8642135134602192
Lionel Messi,167,2021-10-10,WCQ,WCQ — CONMEBOL (M),Home,Argentina,Uruguay,Y*,38,0-0,Fernando Muslera,Giovani Lo Celso,,Uruguay,Argentina,Home,W 3–0,90,1,1923,national,Other,FALSE,1.0312926322113443,NA,missing,Lionel_Messi-1572,1.0312926322113443
Lionel Messi,166,2021-10-19,Champions Lg,Group stage,Home,PSG,RB Leipzig,Y,67,1-2,Péter Gulácsi,,,RB Leipzig,PSG,Home,W 3–2,90,2,1790.63952637,club,Group,FALSE,0.8551059965112631,NA,missing,Lionel_Messi-1573,0.8551059965112631
Lionel Messi,165,2021-10-19,Champions Lg,Group stage,Home,PSG,RB Leipzig,Y,74,2-2,Péter Gulácsi,,Penalty kick,RB Leipzig,PSG,Home,W 3–2,90,2,1790.63952637,club,Group,FALSE,0.8551059965112631,NA,missing,Lionel_Messi-1574,0.8551059965112631
Lionel Messi,164,2021-11-20,Ligue 1,Matchweek 14,Home,PSG,Nantes,Y,87,2-1,Alban Lafont,Kylian Mbappé,,Nantes,PSG,Home,W 3–1,90,1,1601.24438477,club,Group,FALSE,0.7769516040549702,0.06329125910997391,understat,Lionel_Messi-1575,0.7769516040549702
Lionel Messi,163,2021-12-07,Champions Lg,Group stage,Home,PSG,Club Brugge,Y,38,2-0,Simon Mignolet,Kylian Mbappé,,Club Brugge,PSG,Home,W 4–1,90,2,1812.7101919840484,league_avg,Group,FALSE,0.8642135134602192,NA,missing,Lionel_Messi-1576,0.8642135134602192
Lionel Messi,162,2021-12-07,Champions Lg,Group stage,Home,PSG,Club Brugge,Y,76,3-1,Simon Mignolet,,Penalty kick,Club Brugge,PSG,Home,W 4–1,90,2,1812.7101919840484,league_avg,Group,FALSE,0.8642135134602192,NA,missing,Lionel_Messi-1577,0.8642135134602192
Lionel Messi,161,2022-02-06,Ligue 1,Matchweek 23,Away,PSG,Lille,Y,38,2-1,Ivo Grbić,,,Lille,PSG,Away,W 5–1,90,1,1751.39257812,club,Group,TRUE,-1.1032690915644296,0.3825295567512512,understat,Lionel_Messi-1578,-1.1032690915644296
Lionel Messi,160,2022-03-25,WCQ,WCQ — CONMEBOL (M),Home,Argentina,Venezuela,Y*,82,2-0,Wuilker Faríñez,Ángel Di María,,Venezuela,Argentina,Home,W 3–0,90,1,1688,national,Other,FALSE,0.9343192776042966,NA,missing,Lionel_Messi-1579,0.9343192776042966
Lionel Messi,159,2022-04-03,Ligue 1,Matchweek 30,Home,PSG,Lorient,Y,73,3-1,Matthieu Dreyer,Kylian Mbappé,,Lorient,PSG,Home,W 5–1,90,1,1541.86621094,club,Group,FALSE,0.7524490478560957,0.13444674015045166,understat,Lionel_Messi-1580,0.7524490478560957
Lionel Messi,158,2022-04-23,Ligue 1,Matchweek 34,Home,PSG,Lens,Y,68,0-0,Jean-Louis Leca,Neymar,,Lens,PSG,Home,D 1–1,90,1,1645.6697998,club,Group,FALSE,0.7952838658646273,0.0234253890812397,understat,Lionel_Messi-1581,0.7952838658646273
Lionel Messi,156,2022-05-14,Ligue 1,Matchweek 37,Away,PSG,Montpellier,Y,20,1-0,Dimitry Bertaud,Kylian Mbappé,,Montpellier,PSG,Away,W 4–0,90,2,1577.52429199,club,Group,TRUE,-1.1750162871635963,0.060556620359420776,understat,Lionel_Messi-1582,-1.1750162871635963
Lionel Messi,157,2022-05-14,Ligue 1,Matchweek 37,Away,PSG,Montpellier,Y,6,0-0,Dimitry Bertaud,Kylian Mbappé,,Montpellier,PSG,Away,W 4–0,90,2,1577.52429199,club,Group,TRUE,-1.1750162871635963,0.8339264988899231,understat,Lionel_Messi-1583,-1.1750162871635963
Lionel Messi,154,2022-06-05,Friendlies (M),Friendlies (M),Neutral,Argentina,Estonia,Y*,45,1-0,Matvei Igonen,Papu Gómez,,Estonia,Argentina,Neutral,W 5–0,90,5,1385,national,Other,FALSE,0.985425505403698,NA,missing,Lionel_Messi-1584,0.985425505403698
Lionel Messi,153,2022-06-05,Friendlies (M),Friendlies (M),Neutral,Argentina,Estonia,Y*,47,2-0,Matvei Igonen,Nahuel Molina,,Estonia,Argentina,Neutral,W 5–0,90,5,1385,national,Other,FALSE,0.985425505403698,NA,missing,Lionel_Messi-1585,0.985425505403698
Lionel Messi,152,2022-06-05,Friendlies (M),Friendlies (M),Neutral,Argentina,Estonia,Y*,71,3-0,Matvei Igonen,,,Estonia,Argentina,Neutral,W 5–0,90,5,1385,national,Other,FALSE,0.985425505403698,NA,missing,Lionel_Messi-1586,0.985425505403698
Lionel Messi,151,2022-06-05,Friendlies (M),Friendlies (M),Neutral,Argentina,Estonia,Y*,76,4-0,Matvei Igonen,,,Estonia,Argentina,Neutral,W 5–0,90,5,1385,national,Other,FALSE,0.985425505403698,NA,missing,Lionel_Messi-1587,0.985425505403698
Lionel Messi,155,2022-06-05,Friendlies (M),Friendlies (M),Neutral,Argentina,Estonia,Y*,8,0-0,Matvei Igonen,,Penalty kick,Estonia,Argentina,Neutral,W 5–0,90,5,1385,national,Other,FALSE,0.985425505403698,NA,missing,Lionel_Messi-1588,0.985425505403698
Lionel Messi,150,2022-07-31,Trophée des Champions,Trophée des Champions,Neutral,PSG,Nantes,Y,22,0-0,Alban Lafont,,,Nantes,PSG,Neutral,W 4–0,90,1,1630.71911621,club,Other,FALSE,1.086822130892901,NA,missing,Lionel_Messi-1589,1.086822130892901
Lionel Messi,149,2022-08-06,Ligue 1,Matchweek 1,Away,PSG,Clermont Foot,Y,80,3-0,Mory Diaw,Neymar,,Clermont Foot,PSG,Away,W 5–0,90,2,1617.5142614971699,league_avg,Group,TRUE,-1.1585143233604311,0.6018829941749573,understat,Lionel_Messi-1590,-1.1585143233604311
Lionel Messi,148,2022-08-06,Ligue 1,Matchweek 1,Away,PSG,Clermont Foot,Y,86,4-0,Mory Diaw,Leandro Paredes,,Clermont Foot,PSG,Away,W 5–0,90,2,1617.5142614971699,league_avg,Group,TRUE,-1.1585143233604311,0.5788140296936035,understat,Lionel_Messi-1591,-1.1585143233604311
Lionel Messi,147,2022-08-21,Ligue 1,Matchweek 3,Away,PSG,Lille,Y,27,1-0,Léo Jardim,Nuno Mendes,,Lille,PSG,Away,W 7–1,90,1,1696.20751953,club,Group,TRUE,-1.1260413479714886,0.35092198848724365,understat,Lionel_Messi-1592,-1.1260413479714886
Lionel Messi,146,2022-09-14,Champions Lg,Group stage,Away,PSG,Maccabi Haifa,Y,37,0-1,Josh Cohen,,,Maccabi Haifa,PSG,Away,W 3–1,90,1,1605.56237793,club,Group,TRUE,-1.1634462988641814,NA,missing,Lionel_Messi-1593,-1.1634462988641814
Lionel Messi,145,2022-09-18,Ligue 1,Matchweek 8,Away,PSG,Lyon,Y,5,0-0,Anthony Lopes,Neymar,,Lyon,PSG,Away,W 1–0,90,1,1712.81420898,club,Group,TRUE,-1.1191885548443223,0.1036899983882904,understat,Lionel_Messi-1594,-1.1191885548443223
Lionel Messi,144,2022-09-23,Friendlies (M),Friendlies (M),Neutral,Argentina,Honduras,Y*,45+2,1-0,Luis López Fernández,,Penalty kick,Honduras,Argentina,Neutral,W 3–0,90,2,1461,national,Other,FALSE,1.0167871009361902,NA,missing,Lionel_Messi-1595,1.0167871009361902
Lionel Messi,143,2022-09-23,Friendlies (M),Friendlies (M),Neutral,Argentina,Honduras,Y*,69,2-0,Luis López Fernández,,,Honduras,Argentina,Neutral,W 3–0,90,2,1461,national,Other,FALSE,1.0167871009361902,NA,missing,Lionel_Messi-1596,1.0167871009361902
Lionel Messi,142,2022-09-27,Friendlies (M),Friendlies (M),Neutral,Argentina,Jamaica,N,86,1-0,Andre Blake,Giovani Lo Celso,,Jamaica,Argentina,Neutral,W 3–0,35,2,1552,national,Other,FALSE,1.0543384850606214,NA,missing,Lionel_Messi-1597,1.0543384850606214
Lionel Messi,141,2022-09-27,Friendlies (M),Friendlies (M),Neutral,Argentina,Jamaica,N,89,2-0,Andre Blake,,,Jamaica,Argentina,Neutral,W 3–0,35,2,1552,national,Other,FALSE,1.0543384850606214,NA,missing,Lionel_Messi-1598,1.0543384850606214
Lionel Messi,140,2022-10-01,Ligue 1,Matchweek 9,Home,PSG,Nice,Y,28,0-0,Kasper Schmeichel,,,Nice,PSG,Home,W 2–1,87,1,1626.93591309,club,Group,FALSE,0.7875532793152782,0.11493100225925446,understat,Lionel_Messi-1599,0.7875532793152782
Lionel Messi,139,2022-10-05,Champions Lg,Group stage,Away,PSG,Benfica,Y,22,0-0,Odysseas Vlachodimos,Neymar,,Benfica,PSG,Away,D 1–1,80,1,1812.33227539,club,Group,TRUE,-1.078122168700558,NA,missing,Lionel_Messi-1600,-1.078122168700558
Lionel Messi,138,2022-10-21,Ligue 1,Matchweek 12,Away,PSG,Ajaccio,Y,78,1-0,Benjamin Leroy,Kylian Mbappé,,Ajaccio,PSG,Away,W 3–0,90,1,1473.72875977,club,Group,TRUE,-1.2178477805789039,0.9597880244255066,understat,Lionel_Messi-1601,-1.2178477805789039
Lionel Messi,137,2022-10-25,Champions Lg,Group stage,Home,PSG,Maccabi Haifa,Y,19,0-0,Josh Cohen,Kylian Mbappé,,Maccabi Haifa,PSG,Home,W 7–2,90,2,1590.68322754,club,Group,FALSE,0.7725935153523082,NA,missing,Lionel_Messi-1602,0.7725935153523082
Lionel Messi,136,2022-10-25,Champions Lg,Group stage,Home,PSG,Maccabi Haifa,Y,45,3-1,Josh Cohen,Kylian Mbappé,,Maccabi Haifa,PSG,Home,W 7–2,90,2,1590.68322754,club,Group,FALSE,0.7725935153523082,NA,missing,Lionel_Messi-1603,0.7725935153523082
Lionel Messi,135,2022-10-29,Ligue 1,Matchweek 13,Home,PSG,Troyes,Y,55,1-2,Gauthier Gallon,Sergio Ramos,,Troyes,PSG,Home,W 4–3,90,1,1541.78967285,club,Group,FALSE,0.7524174642163404,0.01661360077559948,understat,Lionel_Messi-1604,0.7524174642163404
Lionel Messi,134,2022-11-16,Friendlies (M),Friendlies (M),Neutral,Argentina,UAE,Y*,44,3-0,Khalid Eisa,Ángel Di María,,UAE,Argentina,Neutral,W 5–0,90,1,1484,national,Other,FALSE,1.0262781101104967,NA,missing,Lionel_Messi-1605,1.0262781101104967
Lionel Messi,133,2022-11-22,World Cup,Group stage,Neutral,Argentina,Saudi Arabia,Y*,10,0-0,Mohammed Al-Owais,,Penalty kick,Saudi Arabia,Argentina,Neutral,L 1–2,90,1,1693,national,Group,FALSE,0.990954752104678,NA,missing,Lionel_Messi-1606,0.990954752104678
Lionel Messi,132,2022-11-26,World Cup,Group stage,Neutral,Argentina,Mexico,Y*,64,0-0,Guillermo Ochoa,Ángel Di María,,Mexico,Argentina,Neutral,W 2–0,90,1,1793,national,Group,FALSE,1.032220009384273,NA,missing,Lionel_Messi-1607,1.032220009384273
Lionel Messi,131,2022-12-03,World Cup,Round of 16,Neutral,Argentina,Australia,Y*,35,0-0,Mathew Ryan,Nicolás Otamendi,,Australia,Argentina,Neutral,W 2–1,90,1,1772,national,Knockout,FALSE,1.1947193972196228,NA,missing,Lionel_Messi-1608,1.1947193972196228
Lionel Messi,130,2022-12-09,World Cup,Quarter-finals,Neutral,Argentina,Netherlands,Y*,73,1-0,Andries Noppert,,Penalty kick,Netherlands,Argentina,Neutral,D 2 (4)–2 (3),120,1,2073,national,Knockout,FALSE,1.3189278216312024,NA,missing,Lionel_Messi-1609,1.3189278216312024
Lionel Messi,129,2022-12-13,World Cup,Semi-finals,Neutral,Argentina,Croatia,Y*,34,0-0,Dominik Livaković,,Penalty kick,Croatia,Argentina,Neutral,W 3–0,90,1,1923,national,Knockout,FALSE,1.2570299357118107,NA,missing,Lionel_Messi-1610,1.2570299357118107
Lionel Messi,127,2022-12-18,World Cup,Final,Neutral,Argentina,France,Y*,108,2-2,Hugo Lloris,,,France,Argentina,Neutral,D 3 (4)–3 (2),120,2,2081,national,Final,FALSE,1.9120731043336328,NA,missing,Lionel_Messi-1611,1.9120731043336328
Lionel Messi,128,2022-12-18,World Cup,Final,Neutral,Argentina,France,Y*,23,0-0,Hugo Lloris,,Penalty kick,France,Argentina,Neutral,D 3 (4)–3 (2),120,2,2081,national,Final,FALSE,1.9120731043336328,NA,missing,Lionel_Messi-1612,1.9120731043336328
Lionel Messi,126,2023-01-11,Ligue 1,Matchweek 18,Home,PSG,Angers,Y,72,1-0,Paul Bernardoni,Nordi Mukiele,,Angers,PSG,Home,W 2–0,90,1,1475.07861328,club,Group,FALSE,0.7248889738508362,0.49373000860214233,understat,Lionel_Messi-1613,0.7248889738508362
Lionel Messi,125,2023-02-01,Ligue 1,Matchweek 21,Away,PSG,Montpellier,Y,72,1-0,Benjamin Lecomte,Fabián Ruiz Peña,,Montpellier,PSG,Away,W 3–1,90,1,1537.33874512,club,Group,TRUE,-1.1915989564687137,0.6442019939422607,understat,Lionel_Messi-1614,-1.1915989564687137
Lionel Messi,124,2023-02-04,Ligue 1,Matchweek 22,Home,PSG,Toulouse,Y,58,1-1,Maxime Dupé,Achraf Hakimi,,Toulouse,PSG,Home,W 2–1,90,1,1587.97973633,club,Group,FALSE,0.7714779127489705,0.04088699817657471,understat,Lionel_Messi-1615,0.7714779127489705
Lionel Messi,123,2023-02-19,Ligue 1,Matchweek 24,Home,PSG,Lille,Y,90+5,3-3,Lucas Chevalier,,,Lille,PSG,Home,W 4–3,90,1,1713.16577148,club,Group,FALSE,0.8231362522317416,0.08375760167837143,understat,Lionel_Messi-1616,0.8231362522317416
Lionel Messi,122,2023-02-26,Ligue 1,Matchweek 25,Away,PSG,Marseille,Y,29,1-0,Pau López,Kylian Mbappé,,Marseille,PSG,Away,W 3–0,90,1,1752.28308105,club,Group,TRUE,-1.102901623239283,0.7743290066719055,understat,Lionel_Messi-1617,-1.102901623239283
Lionel Messi,121,2023-03-04,Ligue 1,Matchweek 26,Home,PSG,Nantes,Y,12,0-0,Alban Lafont,,,Nantes,PSG,Home,W 4–2,90,1,1588.21118164,club,Group,FALSE,0.7715734192516035,0.10584700107574463,understat,Lionel_Messi-1618,0.7715734192516035
Lionel Messi,120,2023-03-23,Friendlies (M),Friendlies (M),Home,Argentina,Panama,Y*,89,1-0,José Guerra,,,Panama,Argentina,Home,W 2–0,90,1,1640,national,Other,FALSE,0.9145119541100913,NA,missing,Lionel_Messi-1619,0.9145119541100913
Lionel Messi,119,2023-03-28,Friendlies (M),Friendlies (M),Home,Argentina,Curaçao,Y*,20,0-0,Eloy Room,Giovani Lo Celso,,Curaçao,Argentina,Home,W 7–0,90,3,1350,national,Other,FALSE,0.7948427079992663,NA,missing,Lionel_Messi-1620,0.7948427079992663
Lionel Messi,118,2023-03-28,Friendlies (M),Friendlies (M),Home,Argentina,Curaçao,Y*,33,2-0,Eloy Room,Nicolás González,,Curaçao,Argentina,Home,W 7–0,90,3,1350,national,Other,FALSE,0.7948427079992663,NA,missing,Lionel_Messi-1621,0.7948427079992663
Lionel Messi,117,2023-03-28,Friendlies (M),Friendlies (M),Home,Argentina,Curaçao,Y*,37,4-0,Eloy Room,Giovani Lo Celso,,Curaçao,Argentina,Home,W 7–0,90,3,1350,national,Other,FALSE,0.7948427079992663,NA,missing,Lionel_Messi-1622,0.7948427079992663
Lionel Messi,116,2023-04-08,Ligue 1,Matchweek 30,Away,PSG,Nice,Y,26,0-0,Kasper Schmeichel,Nuno Mendes,,Nice,PSG,Away,W 2–0,90,1,1692.32849121,club,Group,TRUE,-1.1276420389876844,0.5250909924507141,understat,Lionel_Messi-1623,-1.1276420389876844
Lionel Messi,115,2023-04-15,Ligue 1,Matchweek 31,Home,PSG,Lens,Y,40,2-0,Brice Samba,Kylian Mbappé,,Lens,PSG,Home,W 3–1,90,1,1731.5090332,club,Group,FALSE,0.8307056463739694,0.1379310041666031,understat,Lionel_Messi-1624,0.8307056463739694
Lionel Messi,114,2023-05-27,Ligue 1,Matchweek 37,Away,PSG,Strasbourg,Y,59,0-0,Matz Sels,Kylian Mbappé,,Strasbourg,PSG,Away,D 1–1,90,1,1605.70544434,club,Group,TRUE,-1.1633872621420138,0.10987631976604462,understat,Lionel_Messi-1625,-1.1633872621420138
Lionel Messi,113,2023-06-15,Friendlies (M),Friendlies (M),Neutral,Argentina,Australia,Y*,2,0-0,Mathew Ryan,Enzo Fernández,,Australia,Argentina,Neutral,W 2–0,90,1,1771,national,Other,FALSE,1.1447093985029337,NA,missing,Lionel_Messi-1626,1.1447093985029337
Lionel Messi,112,2023-07-21,Leagues Cup,Group stage,Away,Inter Miami,Cruz Azul,N,90+4,1-1,Andrés Gudiño,,,Cruz Azul,Inter Miami,Away,W 2–1,37,1,1500,global_1500,Group,TRUE,-1.207006885707454,NA,missing,Lionel_Messi-1627,-1.207006885707454
Lionel Messi,110,2023-07-25,Leagues Cup,Group stage,Home,Inter Miami,Atlanta Utd,Y*,22,1-0,Brad Guzan,Robert Taylor,,Atlanta Utd,Inter Miami,Home,W 4–0,77,2,1500,global_1500,Group,FALSE,0.7351728481984868,NA,missing,Lionel_Messi-1628,0.7351728481984868
Lionel Messi,111,2023-07-25,Leagues Cup,Group stage,Home,Inter Miami,Atlanta Utd,Y*,8,0-0,Brad Guzan,,,Atlanta Utd,Inter Miami,Home,W 4–0,77,2,1500,global_1500,Group,FALSE,0.7351728481984868,NA,missing,Lionel_Messi-1629,0.7351728481984868
Lionel Messi,109,2023-08-02,Leagues Cup,Round of 32,Home,Inter Miami,Orlando City,Y*,7,0-0,Pedro Gallese,Robert Taylor,,Orlando City,Inter Miami,Home,W 3–1,90,2,1500,global_1500,Knockout,FALSE,0.9063379400625516,NA,missing,Lionel_Messi-1630,0.9063379400625516
Lionel Messi,108,2023-08-02,Leagues Cup,Round of 32,Home,Inter Miami,Orlando City,Y*,72,2-1,Pedro Gallese,Josef Martínez,,Orlando City,Inter Miami,Home,W 3–1,90,2,1500,global_1500,Knockout,FALSE,0.9063379400625516,NA,missing,Lionel_Messi-1631,0.9063379400625516
Lionel Messi,107,2023-08-06,Leagues Cup,Round of 16,Away,Inter Miami,FC Dallas,Y*,6,0-0,Maarten Paes,Jordi Alba,,FC Dallas,Inter Miami,Away,D 4 (5)–4 (3),90,2,1500,global_1500,Knockout,TRUE,-1.0358417938433893,NA,missing,Lionel_Messi-1632,-1.0358417938433893
Lionel Messi,106,2023-08-06,Leagues Cup,Round of 16,Away,Inter Miami,FC Dallas,Y*,85,3-4,Maarten Paes,,,FC Dallas,Inter Miami,Away,D 4 (5)–4 (3),90,2,1500,global_1500,Knockout,TRUE,-1.0358417938433893,NA,missing,Lionel_Messi-1633,-1.0358417938433893
